eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.98E+11,1976,2,4,,0,,217,United States,1,North America,California,Keyes,37.55765,-120.913774,1,0,residence,"02/04/1976: An arson, set by unknown perpetrator(s), destroyed the home of a black contractor in Keyes, California, in the United States.  His residence was one of only two black families in the town of 1,500 people, and several previous attempts at persuading the family to leave town had been unsuccessful.  It is unknown whether any injuries or fatalities resulted from the arson.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,residence of black family,217,United States,,White extremists,,,,,,"The specific motive is unknown; but it appears that it was racially driven, but also to send a message to other black families in the area.",1,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,,,,,,,1,3,Minor (likely < $1 million),-99,Home was destroyed by arson,,,,,,,,,,,,,,,,,,"Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1976,3,8,,0,,217,United States,1,North America,Kentucky,Louisville,38.25486,-85.766404,1,0,residence,"03/08/1976: Unknown perpetrator(s) exploded dynamite in front of the home of Alfis Coleman, the only black man in a white neighborhood in Louisville, Kentucky, United States.  There were no casualties, but the explosion broke the windows in the front of the home. Coleman's family was also the target of several incidents since the schools in surrounding counties were desegregated in September 1975, including getting rocks thrown through the windows of his home as well as shots fired into the house, prior to this incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,residence of black man and his family,217,United States,,White extremists,,,,,,"The specific motive is unknown; however, Coleman was also the target of several other incidents since the schools in surrounding counties were desegregated in September 1975, in attempts to persuade his family to leave the area.",0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,stick of dynamite,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,Shattered windows in the home,,,,,,,,,,,,,,,,,,"Tracy E. K'Meyer, ""Civil Rights in the Gateway to the South: Louisville, Kentucky, 1945-1980,"" 2009.","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on D","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1976,9,6,,0,,217,United States,1,North America,Maryland,Hyattsville,38.95259,-76.942074,1,0,Maryland suburb,"9/6/1976: James Clayton Vaughn Jr. sprayed chemical mace on an African American male and his White girlfriend in a Maryland Suburb of Washington, District of Columbia, in the United States.  It is unknown if either individual sustained any injuries.  A few days after he was arrested, he officially changed his name to Joseph Paul Franklin.",1,1,1,0,,,0,1,0,8,Unarmed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Interracial couple in a Maryland suburb of Washington D.C.,Interracial couple,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,2,Chemical,1,Poisoning,,,,,,,,,,,,,chemical mace,0,0,0,,,0,0,,,,,0,,,,,,,0,,,,,,,,,James Clayton Vaughn was arrested but did not show up for his trial date.,"Wendell Rawls Jr., ""Ex-Nazi Denies He Was Racial Sniper,"" New York Times, October 30, 1980.","Douglas Frantz, ""Defendant in Jordan Case Talked His Way Into Jam,"" Chicago Tribune, August 15, 1982.","John E. Douglas, Ann W. Burgess, Allen G. Burgess, and Robert K. Ressler Eds., ""Classification Manual: A Standard System for Investigating and Classifying Violent Crimes"" Jossey-Bass,  2006.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1977,7,29,,0,,217,United States,1,North America,Tennessee,Chattanooga,35.04644,-85.309464,1,0,,"7/29/1977: Joseph Paul Franklin bombed the Beth Shalom synagogue in Chattanooga, Tennessee in the United States.  There were no casualties, but the synagogue was destroyed.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,Beth Shalom synagogue,Jewish temple,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,building destroyed,0,,,,,,,0,,,,,,,,,"Joseph Paul Franklin was convicted of this incident on July 12, 1984.","Franklin Found Guilty After Admissions,"" Gadsden Times, July 13, 1984.","""Frankin Jury Hears His Taped Confession,"" Lodi Nes-Sentinel, July 12, 1984.","John Douglas and Mark Olshaker, ""The Anatomy of Motive,"" Simon & Schuster, 1999.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1977,10,8,,0,,217,United States,1,North America,Missouri,Richmond Heights,38.628135,-90.319909,1,0,parking lot,"10/8/1977: Joseph Paul Franklin fired 5 shots into a crowd of people leaving a Bar Mitzvah at the Brith Shalom Kneseth Israel Congregation synagogue in Richmond Heights, Missouri in the United States.  Gerald Gordon died, and Steven Goldman and William Ash were wounded.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,69,Religion Identified,Jewish people at Brith Shalom Kneseth Israel Congregation,Jews leaving a Bar Mitzvah at synagogue,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,sniper rifle,1,1,0,2,2,0,0,,,,,0,,,,,,,0,,,,,,,,,To prepare for this incident Joseph Paul Franklin scouted synagogues throughout the St. Louis area.  He choose temple Brith Shalom because he could shoot without being seen.  He escaped from the scene on a bicycle.,"""White Supremacist Named in 5th Killing,"" New York Times, November 12, 1994.","Malcolm Gladwell, ""Damaged,"" New Yorker, February, 24, 1997. <http://www.gladwell.com/1997/1997_02_24_a_damaged.htm>.","John Douglas and Mark Olshaker, ""The Anatomy of Motive,"" Simon & Schuster, 1999.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1978,3,6,,0,,217,United States,1,North America,Georgia,Lawrenceville,33.952465,-83.987994,1,0,outside of cafeteria,"3/6/1978: Joseph Paul Franklin was suspected of shooting Larry Flynt and his attorney Gene Reeves outside of the courthouse in Lawrenceville, Georgia, United States.  Flynt and Reeves were both injured.",1,1,1,0,,,0,0,0,1,Assassination,,,,,14,Private Citizens & Property,68,Named Civilian,,Larry Flynt,217,United States,,White extremists,,,,,,To protest the presence of interracial sex in Larry Flynt's Hustler Magazine.,0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,.44 caliber rifle,0,0,0,2,2,0,0,,,,,0,,,,,,,0,,,,,,,,,Joseph Paul Franklin confessed to the shooting but the police could not confirm his claims.  Larry Flynt was on trial to appeal his conviction for pandering obscenity in Hustler Magazine.,"Mindy Fetterman, ""Hustler Magazine's Flynt Is Shot; Condition Critical,"" Washington Post, March 7, 1978.","""Suspect Indicted in Flynt Case,"" New York Times, June 13, 1984.","John Douglas and Mark Olshaker, ""The Anatomy of Motive,"" Simon & Schuster, 1999.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1978,7,29,,0,,217,United States,1,North America,Tennessee,Chattanooga,35.04644,-85.309464,1,0,parking lot,"7/29/1978: Joseph Paul Franklin shot William Bryant Tatum, an African American, and his White girlfriend Nancy Hilton in the parking lot of a Pizza Hut in Chattanooga, Tennessee in the United States.  Tatum died from his injuries while Hilton survived.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Interracial couple,Interracial couple,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,12 gauge shotgun,1,1,0,1,1,0,0,,,,,0,,,,,,,0,,,,,,,,,Joseph Paul Franklin hid in the long grass outside of the restaurant.  He pled guilty to the shooting in 1996.,"""Briefs,"" the Knoxville News-Sentinel, March 2, 1996.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.","John Douglas and Mark Olshaker, ""The Anatomy of Motive,"" Simon & Schuster, 1999.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1978,12,15,,0,,217,United States,1,North America,Alabama,Cullman,34.174375,-86.843454,1,0,The incident occurred near Interstate 65.,"12/15/1978: Black preacher, Manuel Whitfield of Columbus, Georgia, was abducted while hitchhiking on Interstate 65  in Cullman, Alabama, in the United States, by three white men in a van, who then dragged Whitfield into the woods and whipped and beat him, and then left him outside, a mile west of the highway. Whitfield survived and was treated for his wounds.  The Ku Klux Klan claimed responsibility for the attack and stated that Whitfield had no business being in Alabama and that the beating will teach him to stay out; the motive was that Whitfield had denounced the rape conviction of black man Tommy Lee Hines, for raping a white woman.  Earlier this day, Whitfield preached for three hours on the steps of the Cullman County courthouse, at which time he denounced the conviction, and was taunted by whites. Whitfield initially refused to press charges against the perpetrators, but then later agreed to testify before a Federal grand jury.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,,,15,Religious Figures/Institutions,85,Religious Figure,,"black preacher, Manuel Whitfield",217,United States,,Ku Klux Klan,,,,,,"The Ku Klux Klan  stated that Whitfield had no business being in Alabama and that the beating will teach him to stay out; the motive was that Whitfield had denounced the rape conviction of black man Tommy Lee Hines, for raping a white woman.",0,,,0,3,-99,1,10,Unknown,,,,,,,,9,Melee,24,Rope or Other Strangling Device,9,Melee,22,"Hands, Feet, Fists",,,,,,,,,,0,0,0,1,1,0,0,,,,,1,1,1,-99,,,,0,,,,,,2,Hostage(s) released by perpetrators,,,"""Klan Leader Admits Attack On Minister,"" New York Times, December 21, 1978.","""Rights Groups Agree on Lawyer In Retarded Man's Rape Appeal,"" New York Times, January 6, 1979.","Wayne King, ""Klan Fights Leftists and Nazis at Its Exhibit,"" New York Times, February 27, 1979.",Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.98E+11,1979,5,26,,0,,217,United States,1,North America,Alabama,Decatur,34.607389,-86.979767,1,0,at Southern Christian Leadership Conference march,"05/26/1979: Members of the Ku Klux Klan, armed with guns, clubs, and sticks, disrupted a march of the Southern Christian Leadership Conference in Decatur, Alabama, United States.  The march was in support of a mentally disabled black man who was charged with raping a white woman, and convicted by an all-white jury.  During the march, Klansmen blocked the street, disobeyed police orders to allow the marchers to pass, and opened gunfire, injuring two black marchers and five law enforcements officials.  Two Klansmen were also shot and wounded. In May 1984, ten Klansmen were charged in federal court for civil rights violations in a violent disruption of black marchers and police, and nine of the men were charged with the conspiracy of use of force or threat of force for purposes of intimidating parade participants because of their race. By January 1989, all ten Klan members had either been found guilty or pleaded guilty to the charges brought against them in this incident.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,"a group of black marchers during a Southern Christian Leadership Conference parade, who were marching in support of a black man who was previously charged for the rape of a white woman",217,United States,3,Ku Klux Klan,,,,,,"The Klansmen intentionally intended to interrupt the march due to the fact that the marchers were protesting the conviction, by an all-white jury, of a mentally disabled black man for the rape of a white woman.",0,,,0,10,10,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,9,Melee,23,Knife or Other Sharp Object,9,Melee,23,Knife or Other Sharp Object,,,,,"guns, clubs, and sticks",0,0,0,9,7,2,0,,,,,,,,,,,,,,,,,,,,,"The perpetrators were Roger D. Handley, William D. Riccio, Ray W. Steele, David L. Kelso, Terry J. Tucker, William J. Mason, Lenwood L. White, Ricky L. Creekmore, Derane O. Godfrey, and Jack R. Mize.","Michael J. Sniffen, The Associated Press, May 17, 1984.","Jerry Schwartz, ""Guilty Pleas Close Case Against 10 Klan Members,"" New York Times, January 10, 1989.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.98E+11,1979,7,12,"June 22 - July 22, 1979",0,,217,United States,1,North America,Georgia,Doraville,33.900942,-84.279003,1,0,parking lot,"7/12/1979: Joseph Paul Franklin shot and killed Harold McIver, an African American, as he left a Taco Bell in Doraville, Georgia, United States.  Franklin believed that McIver was 'hitting on' young White women.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,African American suspected of flirting with white women,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,sniper rifle,1,1,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"Joseph Paul Franklin confessed to the shooting in 1998.  Sources conflict as to whether the date of the incident was 6/22/1979, 7/12/1979, or 7/22/1979.","Tom Jarreil, Charles Gibson, and Barbara Walters, ""Mind Games and Murder,"" ABC News: 20/20, June 21, 1999.","Dan Sewell, ""Serial Killer Joseph Paul Franklin Indicted in 1979 Slayings,"" Associated Press, April 3, 1998.","John E. Douglas, Ann W. Burgess, Allen G. Burgess, and Robert K. Ressler Eds., ""Classification Manual: A Standard System for Investigating and Classifying Violent Crimes"" Jossey-Bass,  2006.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1979,8,18,,0,,217,United States,1,North America,Virginia,Falls Church,38.887344,-77.17897,1,0,700 W. Broad Street,"8/18/1979: Joseph Paul Franklin, while stationed outside a Burger King in Falls Church, Virginia, in the United States, shot and killed Raymond Turner, an African American, who was eating inside the restaurant.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,African American man,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,sniper rifle,1,1,0,0,0,0,1,3,Minor (likely < $1 million),-99,small hole through window,0,,,,,,,0,,,,,,,,,This incident took place at 9:50 PM.  Joseph Paul Franklin shot Turner from about ten yards outside of the restaurant.  He confessed to the shooting in 1997.,"Christian M. DeJohn, ""Police Reopen 1979 Murder Death-Row Inmate Confesses on TV,"" Washington Times, March 1, 1997.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.","John E. Douglas, Ann W. Burgess, Allen G. Burgess, and Robert K. Ressler Eds., ""Classification Manual: A Standard System for Investigating and Classifying Violent Crimes"" Jossey-Bass,  2006.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
